record_id,true_label,lstm_prediction,lstm_confidence,lstm_category,mp_prediction,mp_confidence,mp_category
785,1,1,0.9948657751083374,High (≥0.8),,,
801,0,0,0.5792621970176697,Low (<0.6),,,
811,0,0,0.7938393950462341,Medium (0.6-0.8),,,
857,1,0,0.5629526376724243,Low (<0.6),,,
861,0,1,0.6025791168212891,Medium (0.6-0.8),,,
868,1,1,0.7928887009620667,Medium (0.6-0.8),,,
873,0,0,0.6565626859664917,Medium (0.6-0.8),,,
901,1,1,0.9928667545318604,High (≥0.8),,,
953,1,1,0.9989338517189026,High (≥0.8),,,
958,1,1,0.9651899337768555,High (≥0.8),,,
973,1,0,0.6320228576660156,Medium (0.6-0.8),1.0,0.7140582392322968,Medium (0.6-0.8)
993,0,0,0.930014431476593,High (≥0.8),1.0,0.6801147886096309,Medium (0.6-0.8)
1000,1,1,0.7853749394416809,Medium (0.6-0.8),,,
1030,1,1,0.7486445903778076,Medium (0.6-0.8),0.0,0.8561118119086861,High (≥0.8)
1047,1,1,0.7304956912994385,Medium (0.6-0.8),1.0,0.7218218931568209,Medium (0.6-0.8)
1062,1,1,0.9300670027732849,High (≥0.8),1.0,0.6550040733683838,Medium (0.6-0.8)
1084,1,1,0.8466793894767761,High (≥0.8),1.0,0.5911046400756474,Low (<0.6)
1091,0,0,0.8913710713386536,High (≥0.8),1.0,0.7999705125044322,Medium (0.6-0.8)
1098,1,1,0.5768622159957886,Low (<0.6),,,
1144,1,1,0.9939709305763245,High (≥0.8),,,
1159,0,1,0.6993466019630432,Medium (0.6-0.8),,,
1179,1,1,0.8182819485664368,High (≥0.8),0.0,0.7840700669750595,Medium (0.6-0.8)
1219,1,1,0.7399376034736633,Medium (0.6-0.8),1.0,0.9552743067109155,High (≥0.8)
1222,0,1,0.9002119302749634,High (≥0.8),,,
1248,1,1,0.8430290818214417,High (≥0.8),0.0,0.903452942630267,High (≥0.8)
1267,1,1,0.9228169322013855,High (≥0.8),,,
1268,1,1,0.9577446579933167,High (≥0.8),1.0,0.6993740640100308,Medium (0.6-0.8)
1293,1,1,0.9418806433677673,High (≥0.8),1.0,0.940235643236554,High (≥0.8)
1299,1,1,0.9952712059020996,High (≥0.8),,,
1318,0,0,0.5972427725791931,Low (<0.6),,,
1319,0,0,0.6945440769195557,Medium (0.6-0.8),,,
1320,0,0,0.8293095827102661,High (≥0.8),,,
1321,1,1,0.8136990070343018,High (≥0.8),0.0,0.6081728036812641,Medium (0.6-0.8)
1378,1,1,0.8769407868385315,High (≥0.8),,,
1390,1,1,0.9464707374572754,High (≥0.8),,,
1402,1,1,0.7404714822769165,Medium (0.6-0.8),,,
1416,0,0,0.6801180243492126,Medium (0.6-0.8),1.0,0.7020843142126383,Medium (0.6-0.8)
1424,1,1,0.7798049449920654,Medium (0.6-0.8),,,
1444,1,1,0.9341249465942383,High (≥0.8),,,
1448,0,0,0.9386628866195679,High (≥0.8),0.0,0.5344868620977143,Low (<0.6)
1455,1,1,0.9566122889518738,High (≥0.8),,,
1458,0,1,0.6737020611763,Medium (0.6-0.8),1.0,0.8014683550209637,High (≥0.8)
1468,1,1,0.9912682175636292,High (≥0.8),1.0,0.535736819398471,Low (<0.6)
1523,0,1,0.7368555068969727,Medium (0.6-0.8),,,
1529,1,0,0.8052867650985718,High (≥0.8),0.0,0.774184331555797,Medium (0.6-0.8)
1533,0,1,0.7140249609947205,Medium (0.6-0.8),,,
1569,0,0,0.7522860765457153,Medium (0.6-0.8),,,
1579,0,1,0.7467535734176636,Medium (0.6-0.8),,,
1590,1,1,0.7781654000282288,Medium (0.6-0.8),,,
1613,1,1,0.9627248048782349,High (≥0.8),0.0,0.8363488598372215,High (≥0.8)
1639,1,1,0.859569251537323,High (≥0.8),,,
1683,0,1,0.6611354351043701,Medium (0.6-0.8),1.0,0.9880717895255123,High (≥0.8)
1690,0,0,0.6098087430000305,Medium (0.6-0.8),,,
1704,0,1,0.6557847857475281,Medium (0.6-0.8),1.0,0.9796645864931219,High (≥0.8)
1734,1,1,0.5848906636238098,Low (<0.6),0.0,0.558220606348599,Low (<0.6)
1755,1,1,0.9118165969848633,High (≥0.8),,,
1772,1,1,0.9067056179046631,High (≥0.8),,,
1787,0,0,0.7284878492355347,Medium (0.6-0.8),,,
1797,1,1,0.7924506068229675,Medium (0.6-0.8),,,
1825,1,0,0.6074537038803101,Medium (0.6-0.8),1.0,0.7142594298620374,Medium (0.6-0.8)
1853,0,0,0.5400491952896118,Low (<0.6),,,
1873,1,1,0.7270539402961731,Medium (0.6-0.8),1.0,0.9039182727309311,High (≥0.8)
1908,1,1,0.7297064661979675,Medium (0.6-0.8),,,
1912,1,1,0.9375651478767395,High (≥0.8),,,
40,1,1,0.9355690479278564,High (≥0.8),,,
43,1,1,0.8498761653900146,High (≥0.8),,,
54,0,0,0.6739744544029236,Medium (0.6-0.8),1.0,0.5875403745968033,Low (<0.6)
60,1,1,0.9529454708099365,High (≥0.8),1.0,0.896667600139183,High (≥0.8)
77,1,1,0.6631998419761658,Medium (0.6-0.8),,,
83,1,1,0.9866704940795898,High (≥0.8),1.0,0.9401945008697417,High (≥0.8)
112,0,0,0.5532790422439575,Low (<0.6),,,
127,0,1,0.734084963798523,Medium (0.6-0.8),,,
172,0,0,0.7073653340339661,Medium (0.6-0.8),,,
176,1,0,0.6964089870452881,Medium (0.6-0.8),,,
178,1,1,0.8345011472702026,High (≥0.8),,,
182,1,1,0.951592743396759,High (≥0.8),0.0,0.7987067388287543,Medium (0.6-0.8)
186,1,1,0.8641335964202881,High (≥0.8),,,
208,1,1,0.9933552742004395,High (≥0.8),,,
209,1,1,0.8141932487487793,High (≥0.8),1.0,0.8050434185746238,High (≥0.8)
218,1,1,0.8825610876083374,High (≥0.8),,,
224,0,0,0.6251599192619324,Medium (0.6-0.8),,,
235,1,0,0.6539269685745239,Medium (0.6-0.8),0.0,0.8402416984494107,High (≥0.8)
237,1,1,0.9281042218208313,High (≥0.8),,,
243,0,0,0.702911376953125,Medium (0.6-0.8),1.0,0.9522446488429054,High (≥0.8)
247,1,1,0.9374947547912598,High (≥0.8),0.0,0.7545976323781374,Medium (0.6-0.8)
252,1,0,0.6956192255020142,Medium (0.6-0.8),1.0,0.9233448519295974,High (≥0.8)
266,1,1,0.6355398297309875,Medium (0.6-0.8),1.0,0.889523114949485,High (≥0.8)
275,1,1,0.8523533940315247,High (≥0.8),1.0,0.8115282379482183,High (≥0.8)
282,1,1,0.8514998555183411,High (≥0.8),1.0,0.6487036633585092,Medium (0.6-0.8)
298,0,0,0.6988561749458313,Medium (0.6-0.8),1.0,0.8325065602362529,High (≥0.8)
307,0,0,0.5647404193878174,Low (<0.6),1.0,0.5505202477014556,Low (<0.6)
308,1,1,0.9713385105133057,High (≥0.8),1.0,0.6129791848874628,Medium (0.6-0.8)
320,1,1,0.9824551343917847,High (≥0.8),,,
328,1,1,0.6567414402961731,Medium (0.6-0.8),1.0,0.6110144736870178,Medium (0.6-0.8)
333,1,1,0.6043094396591187,Medium (0.6-0.8),0.0,0.892129250196342,High (≥0.8)
345,1,1,0.8569703102111816,High (≥0.8),1.0,0.8737949543225492,High (≥0.8)
351,1,1,0.9156358242034912,High (≥0.8),0.0,0.8559295862747927,High (≥0.8)
403,0,0,0.8324175477027893,High (≥0.8),1.0,0.7321820930130949,Medium (0.6-0.8)
421,1,1,0.8488374948501587,High (≥0.8),1.0,0.8403681998022169,High (≥0.8)
422,0,0,0.5634759664535522,Low (<0.6),,,
428,1,0,0.5017883777618408,Low (<0.6),1.0,0.8883799240032584,High (≥0.8)
443,1,1,0.9739236831665039,High (≥0.8),,,
454,1,1,0.7850619554519653,Medium (0.6-0.8),1.0,0.6419730997116474,Medium (0.6-0.8)
484,1,1,0.9533249735832214,High (≥0.8),,,
492,1,1,0.9340643882751465,High (≥0.8),,,
531,1,1,0.9731271862983704,High (≥0.8),0.0,0.8140931761788375,High (≥0.8)
559,0,0,0.878040075302124,High (≥0.8),,,
580,1,1,0.866159200668335,High (≥0.8),,,
581,1,1,0.8302124738693237,High (≥0.8),0.0,0.7430055753835247,Medium (0.6-0.8)
610,1,1,0.9498106837272644,High (≥0.8),,,
652,0,0,0.7153555154800415,Medium (0.6-0.8),,,
699,1,1,0.7829484343528748,Medium (0.6-0.8),,,
720,1,1,0.9794222116470337,High (≥0.8),1.0,0.884939712865207,High (≥0.8)
726,1,1,0.9857106804847717,High (≥0.8),,,
788,1,1,0.990794837474823,High (≥0.8),,,
790,1,1,0.5547309517860413,Low (<0.6),,,
820,1,1,0.8883543610572815,High (≥0.8),,,
846,1,1,0.9780752658843994,High (≥0.8),,,
852,0,1,0.90309739112854,High (≥0.8),,,
919,1,1,0.7089540958404541,Medium (0.6-0.8),,,
941,0,1,0.7618811130523682,Medium (0.6-0.8),,,
947,1,1,0.9505027532577515,High (≥0.8),,,
956,1,1,0.6129838228225708,Medium (0.6-0.8),,,
974,1,1,0.8615737557411194,High (≥0.8),,,
977,1,1,0.8664156198501587,High (≥0.8),,,
992,0,0,0.7571104168891907,Medium (0.6-0.8),1.0,0.7137299108086577,Medium (0.6-0.8)
997,0,1,0.5388010740280151,Low (<0.6),1.0,0.8144878394195125,High (≥0.8)
1010,1,1,0.5283192992210388,Low (<0.6),1.0,0.9143461128565739,High (≥0.8)
1012,1,1,0.6320507526397705,Medium (0.6-0.8),1.0,0.9504793192786551,High (≥0.8)
1013,0,0,0.839388906955719,High (≥0.8),,,
1044,1,1,0.9744611382484436,High (≥0.8),1.0,0.8452902985951956,High (≥0.8)
1051,1,1,0.7835015058517456,Medium (0.6-0.8),,,
1076,1,1,0.9260951280593872,High (≥0.8),1.0,0.9674380904013632,High (≥0.8)
1081,0,0,0.8068356513977051,High (≥0.8),,,
1095,1,1,0.8113418221473694,High (≥0.8),,,
1147,1,1,0.9123756885528564,High (≥0.8),1.0,0.7458775815454743,Medium (0.6-0.8)
1157,1,1,0.9551225900650024,High (≥0.8),1.0,0.9291619604158149,High (≥0.8)
1202,1,1,0.9637542366981506,High (≥0.8),,,
1209,1,1,0.5069320797920227,Low (<0.6),,,
1224,1,1,0.9251713156700134,High (≥0.8),,,
1280,0,0,0.7007347941398621,Medium (0.6-0.8),0.0,0.5172632701307271,Low (<0.6)
1283,1,1,0.970740020275116,High (≥0.8),1.0,0.514659813933567,Low (<0.6)
1284,1,1,0.9593046307563782,High (≥0.8),1.0,0.9311149245922777,High (≥0.8)
1289,0,1,0.9487513899803162,High (≥0.8),,,
1295,1,0,0.5156970024108887,Low (<0.6),1.0,0.7874772292362086,Medium (0.6-0.8)
1307,0,0,0.644828200340271,Medium (0.6-0.8),1.0,0.691844884112814,Medium (0.6-0.8)
1309,1,1,0.9049120545387268,High (≥0.8),1.0,0.6494347092849432,Medium (0.6-0.8)
1332,1,1,0.9642985463142395,High (≥0.8),1.0,0.7452373736254012,Medium (0.6-0.8)
1343,0,0,0.7917138338088989,Medium (0.6-0.8),1.0,0.8850076046028074,High (≥0.8)
1386,0,1,0.7341285347938538,Medium (0.6-0.8),,,
1409,1,1,0.8012070059776306,High (≥0.8),0.0,0.7559562839809267,Medium (0.6-0.8)
1434,1,1,0.9212880730628967,High (≥0.8),0.0,0.7977053262418036,Medium (0.6-0.8)
1443,1,1,0.9863479733467102,High (≥0.8),1.0,0.6821793381614788,Medium (0.6-0.8)
1518,0,1,0.5818186402320862,Low (<0.6),1.0,0.8569127028454181,High (≥0.8)
1521,0,1,0.789408802986145,Medium (0.6-0.8),,,
1522,1,1,0.7849162220954895,Medium (0.6-0.8),,,
1563,0,1,0.8414706587791443,High (≥0.8),,,
1571,0,0,0.8121025562286377,High (≥0.8),1.0,0.7832190413515153,Medium (0.6-0.8)
1577,1,1,0.8317572474479675,High (≥0.8),,,
1581,0,1,0.9293028116226196,High (≥0.8),1.0,0.6303081101372555,Medium (0.6-0.8)
1611,1,1,0.940266489982605,High (≥0.8),1.0,0.6302838198861851,Medium (0.6-0.8)
1618,1,1,0.9093344211578369,High (≥0.8),,,
1636,1,1,0.9063683748245239,High (≥0.8),,,
1665,0,0,0.5247768759727478,Low (<0.6),,,
1670,1,1,0.7247145175933838,Medium (0.6-0.8),1.0,0.7367569637064668,Medium (0.6-0.8)
1678,1,0,0.6251402497291565,Medium (0.6-0.8),1.0,0.8121276648848967,High (≥0.8)
1681,0,1,0.8457095623016357,High (≥0.8),,,
1684,0,0,0.7214909195899963,Medium (0.6-0.8),0.0,0.6244488511381522,Medium (0.6-0.8)
1701,0,1,0.508522629737854,Low (<0.6),,,
1709,1,1,0.8016009330749512,High (≥0.8),1.0,0.9507914380625381,High (≥0.8)
1711,1,0,0.9020386934280396,High (≥0.8),1.0,0.8695345433487031,High (≥0.8)
1737,1,0,0.806300938129425,High (≥0.8),1.0,0.8237979500222405,High (≥0.8)
1743,1,1,0.7938846349716187,Medium (0.6-0.8),,,
1758,0,0,0.6465448141098022,Medium (0.6-0.8),1.0,0.6891621059810917,Medium (0.6-0.8)
1759,0,1,0.8147297501564026,High (≥0.8),,,
1769,1,1,0.8025174736976624,High (≥0.8),,,
1781,0,1,0.9838201999664307,High (≥0.8),,,
1783,0,0,0.516783595085144,Low (<0.6),1.0,0.9240726901741924,High (≥0.8)
1858,1,1,0.6275758743286133,Medium (0.6-0.8),,,
1859,1,1,0.6753484010696411,Medium (0.6-0.8),,,
1880,0,1,0.7898584604263306,Medium (0.6-0.8),,,
1892,1,0,0.7064703702926636,Medium (0.6-0.8),,,
1896,1,1,0.9653356075286865,High (≥0.8),,,
8,1,1,0.6213919520378113,Medium (0.6-0.8),1.0,0.965529214963542,High (≥0.8)
58,1,1,0.9761468172073364,High (≥0.8),1.0,0.7579560298910771,Medium (0.6-0.8)
63,0,0,0.9100228548049927,High (≥0.8),0.0,0.5894427947501291,Low (<0.6)
67,1,0,0.8249450325965881,High (≥0.8),,,
68,1,1,0.9732927680015564,High (≥0.8),0.0,0.8314718384320955,High (≥0.8)
96,1,1,0.7419237494468689,Medium (0.6-0.8),,,
106,1,1,0.6888229846954346,Medium (0.6-0.8),,,
153,0,0,0.8454099893569946,High (≥0.8),,,
183,1,1,0.9755570888519287,High (≥0.8),1.0,0.7649198022543109,Medium (0.6-0.8)
211,0,0,0.874971866607666,High (≥0.8),0.0,0.5602464725707754,Low (<0.6)
244,1,0,0.7628411054611206,Medium (0.6-0.8),1.0,0.5313762738474253,Low (<0.6)
265,1,1,0.8326835036277771,High (≥0.8),1.0,0.9774963398946787,High (≥0.8)
278,1,0,0.5740927457809448,Low (<0.6),1.0,0.8744595948261572,High (≥0.8)
281,1,1,0.6641623377799988,Medium (0.6-0.8),1.0,0.9434440794321609,High (≥0.8)
288,1,1,0.9760751128196716,High (≥0.8),1.0,0.5713021591514462,Low (<0.6)
290,0,0,0.6817915439605713,Medium (0.6-0.8),0.0,0.7576163401482782,Medium (0.6-0.8)
294,0,0,0.5254884958267212,Low (<0.6),1.0,0.6536458377466927,Medium (0.6-0.8)
300,1,1,0.9714207053184509,High (≥0.8),,,
311,1,1,0.813146710395813,High (≥0.8),1.0,0.8689125741127752,High (≥0.8)
325,1,1,0.9360209703445435,High (≥0.8),0.0,0.7792706713544371,Medium (0.6-0.8)
332,1,1,0.9778775572776794,High (≥0.8),1.0,0.8782193087111533,High (≥0.8)
336,1,1,0.986607015132904,High (≥0.8),,,
347,1,1,0.9326347708702087,High (≥0.8),,,
348,1,1,0.963604211807251,High (≥0.8),,,
360,1,1,0.9875326156616211,High (≥0.8),1.0,0.5840266720134706,Low (<0.6)
361,0,0,0.8427026867866516,High (≥0.8),,,
369,1,1,0.9865540862083435,High (≥0.8),1.0,0.5730183228691464,Low (<0.6)
388,0,1,0.8101171851158142,High (≥0.8),1.0,0.6353379321897992,Medium (0.6-0.8)
391,1,1,0.741479218006134,Medium (0.6-0.8),,,
402,0,0,0.6208457946777344,Medium (0.6-0.8),1.0,0.9921729672145762,High (≥0.8)
430,1,1,0.78628009557724,Medium (0.6-0.8),1.0,0.8605685165435377,High (≥0.8)
455,0,0,0.8728141188621521,High (≥0.8),,,
457,0,0,0.7591226696968079,Medium (0.6-0.8),,,
499,1,1,0.9748611450195312,High (≥0.8),1.0,0.5203097341914935,Low (<0.6)
516,0,0,0.7056736350059509,Medium (0.6-0.8),,,
522,0,0,0.7801894545555115,Medium (0.6-0.8),1.0,0.6071363315604396,Medium (0.6-0.8)
539,1,1,0.9770058989524841,High (≥0.8),0.0,0.6657289244990554,Medium (0.6-0.8)
542,1,1,0.97831791639328,High (≥0.8),,,
574,1,1,0.5260528326034546,Low (<0.6),1.0,0.8565224839762201,High (≥0.8)
594,1,1,0.6459415555000305,Medium (0.6-0.8),1.0,0.5844430116236703,Low (<0.6)
625,1,1,0.9805964231491089,High (≥0.8),,,
641,1,0,0.6667589545249939,Medium (0.6-0.8),,,
654,1,1,0.9926130175590515,High (≥0.8),,,
669,1,1,0.6010150909423828,Medium (0.6-0.8),,,
677,1,1,0.8594879508018494,High (≥0.8),,,
683,1,1,0.7579697370529175,Medium (0.6-0.8),,,
725,1,1,0.9897865653038025,High (≥0.8),,,
758,0,1,0.7766245603561401,Medium (0.6-0.8),1.0,0.9039215955696459,High (≥0.8)
789,0,0,0.8771257400512695,High (≥0.8),,,
795,1,1,0.954781174659729,High (≥0.8),1.0,0.6978032780184328,Medium (0.6-0.8)
817,1,0,0.5894324779510498,Low (<0.6),,,
824,1,1,0.8675289750099182,High (≥0.8),,,
845,1,1,0.9851675629615784,High (≥0.8),,,
871,1,1,0.8370471000671387,High (≥0.8),,,
884,0,0,0.7384708523750305,Medium (0.6-0.8),,,
889,0,0,0.6160668730735779,Medium (0.6-0.8),,,
891,1,1,0.8034772276878357,High (≥0.8),,,
909,1,1,0.8513110280036926,High (≥0.8),,,
926,1,1,0.9781694412231445,High (≥0.8),,,
928,1,1,0.8586128354072571,High (≥0.8),,,
937,0,0,0.78645259141922,Medium (0.6-0.8),1.0,0.9353691351356731,High (≥0.8)
943,0,1,0.5464904308319092,Low (<0.6),,,
967,1,1,0.9127019643783569,High (≥0.8),,,
978,0,1,0.5994981527328491,Low (<0.6),,,
981,1,1,0.9581472277641296,High (≥0.8),,,
995,1,1,0.7466781735420227,Medium (0.6-0.8),1.0,0.9275458281645342,High (≥0.8)
1042,1,1,0.7778438329696655,Medium (0.6-0.8),,,
1043,1,1,0.960665225982666,High (≥0.8),,,
1050,0,0,0.8559800982475281,High (≥0.8),,,
1058,1,1,0.9822067618370056,High (≥0.8),1.0,0.6539416183050553,Medium (0.6-0.8)
1073,1,0,0.7858583331108093,Medium (0.6-0.8),,,
1085,1,1,0.8051024675369263,High (≥0.8),1.0,0.7714195896094344,Medium (0.6-0.8)
1124,1,1,0.9711424112319946,High (≥0.8),,,
1126,1,1,0.9685059189796448,High (≥0.8),0.0,0.5701056813881362,Low (<0.6)
1140,1,1,0.9486350417137146,High (≥0.8),1.0,0.9650734754672758,High (≥0.8)
1142,1,0,0.5434019565582275,Low (<0.6),1.0,0.5436310303371639,Low (<0.6)
1164,1,1,0.7426931262016296,Medium (0.6-0.8),1.0,0.6267782355656091,Medium (0.6-0.8)
1194,1,1,0.989019513130188,High (≥0.8),,,
1210,1,1,0.5793415904045105,Low (<0.6),,,
1211,1,1,0.9003376364707947,High (≥0.8),,,
1218,0,1,0.7300968766212463,Medium (0.6-0.8),1.0,0.9407737951410476,High (≥0.8)
1223,0,0,0.856721043586731,High (≥0.8),,,
1230,0,0,0.8086876273155212,High (≥0.8),1.0,0.930344002608318,High (≥0.8)
1246,1,1,0.9035708904266357,High (≥0.8),,,
1256,1,1,0.9054187536239624,High (≥0.8),,,
1258,1,1,0.9388229846954346,High (≥0.8),1.0,0.7393557895706361,Medium (0.6-0.8)
1260,1,1,0.9698418974876404,High (≥0.8),,,
1262,1,1,0.9357612133026123,High (≥0.8),,,
1277,1,1,0.6323954463005066,Medium (0.6-0.8),,,
1278,1,1,0.9188668131828308,High (≥0.8),1.0,0.9262964412205512,High (≥0.8)
1292,1,1,0.9380874037742615,High (≥0.8),,,
1298,0,0,0.7696988582611084,Medium (0.6-0.8),,,
1350,0,1,0.6707951426506042,Medium (0.6-0.8),1.0,0.9851996682737881,High (≥0.8)
1364,1,1,0.5705548524856567,Low (<0.6),,,
1373,1,1,0.9043186902999878,High (≥0.8),1.0,0.9081458089065796,High (≥0.8)
1387,0,1,0.5534990429878235,Low (<0.6),1.0,0.8117149378209529,High (≥0.8)
1397,1,1,0.6078901290893555,Medium (0.6-0.8),1.0,0.9794262684283176,High (≥0.8)
1410,1,1,0.9739075899124146,High (≥0.8),1.0,0.7362127211721967,Medium (0.6-0.8)
1469,1,1,0.7732420563697815,Medium (0.6-0.8),1.0,0.9730515258181284,High (≥0.8)
1496,0,1,0.8012092709541321,High (≥0.8),,,
1516,0,1,0.5514761209487915,Low (<0.6),0.0,0.562050958150365,Low (<0.6)
1573,1,1,0.8882524967193604,High (≥0.8),1.0,0.8828798287992253,High (≥0.8)
1574,1,1,0.6576718091964722,Medium (0.6-0.8),1.0,0.8134885105135516,High (≥0.8)
1606,1,1,0.9088011980056763,High (≥0.8),1.0,0.8144244365128228,High (≥0.8)
1607,1,0,0.5892916917800903,Low (<0.6),,,
1615,1,0,0.5571205019950867,Low (<0.6),,,
1641,1,1,0.6720659136772156,Medium (0.6-0.8),,,
1655,1,1,0.8517410755157471,High (≥0.8),1.0,0.7000142409248107,Medium (0.6-0.8)
1659,1,1,0.7902988195419312,Medium (0.6-0.8),,,
1680,0,0,0.660330057144165,Medium (0.6-0.8),,,
1685,0,1,0.7553126811981201,Medium (0.6-0.8),1.0,0.9189160044885364,High (≥0.8)
1695,0,0,0.7305830121040344,Medium (0.6-0.8),,,
1710,0,0,0.8216055631637573,High (≥0.8),,,
1764,1,1,0.990395724773407,High (≥0.8),,,
1824,0,0,0.6150082945823669,Medium (0.6-0.8),,,
1826,0,0,0.6817983388900757,Medium (0.6-0.8),0.0,0.508383309378895,Low (<0.6)
1860,1,1,0.9032792448997498,High (≥0.8),,,
1885,0,0,0.5747683048248291,Low (<0.6),,,
1911,0,1,0.556353747844696,Low (<0.6),,,
7,1,1,0.952785313129425,High (≥0.8),1.0,0.5641180814966467,Low (<0.6)
55,1,1,0.8117313385009766,High (≥0.8),1.0,0.9124448297811687,High (≥0.8)
65,0,0,0.6610015630722046,Medium (0.6-0.8),1.0,0.7940557441856292,Medium (0.6-0.8)
71,1,1,0.959438681602478,High (≥0.8),,,
72,0,1,0.6042346954345703,Medium (0.6-0.8),,,
84,1,1,0.8806231617927551,High (≥0.8),0.0,0.7762735098171758,Medium (0.6-0.8)
99,1,1,0.8058024048805237,High (≥0.8),1.0,0.5646069707704733,Low (<0.6)
130,0,0,0.6023123264312744,Medium (0.6-0.8),1.0,0.5049081148731545,Low (<0.6)
143,1,1,0.8603294491767883,High (≥0.8),1.0,0.892009679036325,High (≥0.8)
152,1,1,0.7781147956848145,Medium (0.6-0.8),,,
181,1,1,0.9132168292999268,High (≥0.8),,,
227,1,1,0.9923918843269348,High (≥0.8),,,
232,0,1,0.9019286632537842,High (≥0.8),,,
238,1,0,0.7526100277900696,Medium (0.6-0.8),1.0,0.6308412247005477,Medium (0.6-0.8)
249,1,1,0.6681811809539795,Medium (0.6-0.8),,,
276,1,0,0.5218686461448669,Low (<0.6),1.0,0.8762447402781071,High (≥0.8)
295,1,1,0.8886330723762512,High (≥0.8),1.0,0.9730084805046931,High (≥0.8)
304,1,0,0.5020462274551392,Low (<0.6),1.0,0.9459905899127163,High (≥0.8)
310,1,1,0.868864119052887,High (≥0.8),1.0,0.6950755411042564,Medium (0.6-0.8)
335,1,0,0.5689550638198853,Low (<0.6),,,
