record_id,true_label,lstm_prediction,lstm_confidence,lstm_category,mp_prediction,mp_confidence,mp_category
1209,0,0,0.895530104637146,High (≥0.8),,,
1210,0,0,0.9184374809265137,High (≥0.8),,,
1235,0,0,0.8822722434997559,High (≥0.8),,,
1248,0,0,0.8788735866546631,High (≥0.8),1.0,0.9653256627065568,High (≥0.8)
1267,0,0,0.7456344366073608,Medium (0.6-0.8),,,
1270,1,0,0.7906615138053894,Medium (0.6-0.8),1.0,0.6179791460556645,Medium (0.6-0.8)
1331,0,0,0.9284075498580933,High (≥0.8),,,
1394,0,0,0.8732516765594482,High (≥0.8),,,
1408,0,0,0.8456847667694092,High (≥0.8),,,
1482,0,0,0.8389978408813477,High (≥0.8),,,
1498,0,0,0.8692569732666016,High (≥0.8),,,
1507,0,0,0.8922179937362671,High (≥0.8),,,
1635,0,0,0.8378661274909973,High (≥0.8),,,
1710,0,0,0.8755750060081482,High (≥0.8),,,
1806,0,0,0.8902953267097473,High (≥0.8),,,
1821,0,0,0.7178959250450134,Medium (0.6-0.8),,,
1824,1,0,0.6843640208244324,Medium (0.6-0.8),,,
1842,0,0,0.899978756904602,High (≥0.8),,,
1885,0,0,0.8002958297729492,High (≥0.8),,,
1911,0,0,0.7359364032745361,Medium (0.6-0.8),,,
145,1,1,0.8649047613143921,High (≥0.8),,,
168,0,0,0.9199487566947937,High (≥0.8),,,
225,0,1,0.6715028285980225,Medium (0.6-0.8),,,
260,0,0,0.9256798028945923,High (≥0.8),,,
261,0,0,0.9999998807907104,High (≥0.8),,,
306,0,0,0.8366037011146545,High (≥0.8),0.0,0.9415555423719828,High (≥0.8)
315,1,1,0.9596489071846008,High (≥0.8),,,
321,0,0,0.9104987978935242,High (≥0.8),,,
358,0,0,0.990556538105011,High (≥0.8),,,
422,0,0,0.9999759793281555,High (≥0.8),,,
522,0,0,0.979347825050354,High (≥0.8),,,
570,0,0,0.9510684013366699,High (≥0.8),0.0,0.8806134760808122,High (≥0.8)
604,1,1,0.5222907662391663,Low (<0.6),,,
647,0,0,0.7796139121055603,Medium (0.6-0.8),,,
728,0,0,0.999820351600647,High (≥0.8),,,
737,1,0,0.5243535041809082,Low (<0.6),,,
747,0,0,0.9999990463256836,High (≥0.8),,,
789,0,0,0.9999836087226868,High (≥0.8),,,
791,0,0,0.9517441391944885,High (≥0.8),,,
816,0,0,0.8040009140968323,High (≥0.8),,,
830,0,0,0.8612874150276184,High (≥0.8),,,
884,1,1,0.7731528282165527,Medium (0.6-0.8),,,
940,0,0,0.9228403568267822,High (≥0.8),,,
941,0,0,0.9999803900718689,High (≥0.8),,,
942,0,0,0.9992618560791016,High (≥0.8),,,
948,0,0,0.716083288192749,Medium (0.6-0.8),,,
975,0,0,0.8781253099441528,High (≥0.8),0.0,0.6842761392161043,Medium (0.6-0.8)
997,0,0,0.9999973773956299,High (≥0.8),,,
1000,0,0,0.8158119916915894,High (≥0.8),,,
1003,0,0,0.9946549534797668,High (≥0.8),,,
1037,0,0,0.706768274307251,Medium (0.6-0.8),,,
1054,0,0,0.9920854568481445,High (≥0.8),,,
1061,0,0,0.9999735951423645,High (≥0.8),,,
1067,0,0,0.9995200634002686,High (≥0.8),,,
1069,1,1,0.9049738049507141,High (≥0.8),,,
1105,1,0,0.672256588935852,Medium (0.6-0.8),,,
1148,0,0,0.9999991655349731,High (≥0.8),,,
1178,0,0,0.5588523745536804,Low (<0.6),,,
1225,1,1,0.9790598154067993,High (≥0.8),,,
1272,1,0,0.50100177526474,Low (<0.6),,,
1305,0,0,0.9992397427558899,High (≥0.8),0.0,0.9809022598015379,High (≥0.8)
1307,0,0,0.9999623894691467,High (≥0.8),,,
1322,0,0,0.9998065233230591,High (≥0.8),,,
1323,0,0,0.9908557534217834,High (≥0.8),,,
1343,0,0,0.9999946355819702,High (≥0.8),,,
1402,0,0,0.8317262530326843,High (≥0.8),,,
1468,0,0,0.9256798028945923,High (≥0.8),,,
1524,0,0,0.9996100068092346,High (≥0.8),,,
1607,0,0,0.9999945163726807,High (≥0.8),,,
1704,0,0,0.999557375907898,High (≥0.8),0.0,0.9808778517246092,High (≥0.8)
1735,0,0,0.9995696544647217,High (≥0.8),,,
1758,0,0,0.9141595363616943,High (≥0.8),,,
1759,0,0,0.9885929226875305,High (≥0.8),,,
1783,0,0,0.8416235446929932,High (≥0.8),0.0,0.7397051585036318,Medium (0.6-0.8)
1799,0,0,0.9596266746520996,High (≥0.8),,,
1813,0,0,0.7791508436203003,Medium (0.6-0.8),,,
69,0,1,0.6680001020431519,Medium (0.6-0.8),,,
78,0,0,0.9976468086242676,High (≥0.8),,,
136,1,0,0.6507561206817627,Medium (0.6-0.8),,,
197,0,0,0.9206973910331726,High (≥0.8),,,
217,1,0,0.7066109776496887,Medium (0.6-0.8),,,
290,0,0,0.9965578317642212,High (≥0.8),0.0,0.912642002988116,High (≥0.8)
296,0,0,0.5119829177856445,Low (<0.6),,,
307,1,1,0.6415315866470337,Medium (0.6-0.8),0.0,0.9209251205173852,High (≥0.8)
330,0,0,0.8968958258628845,High (≥0.8),,,
342,0,0,0.8504952788352966,High (≥0.8),,,
385,0,0,0.632823646068573,Medium (0.6-0.8),0.0,0.5860879038484175,Low (<0.6)
388,1,0,0.7362659573554993,Medium (0.6-0.8),0.0,0.6678255699516057,Medium (0.6-0.8)
606,0,0,0.8782947063446045,High (≥0.8),,,
633,0,0,0.9985730051994324,High (≥0.8),,,
645,0,0,0.9996165633201599,High (≥0.8),,,
696,0,0,0.8784375786781311,High (≥0.8),,,
729,0,0,0.9991651177406311,High (≥0.8),,,
760,0,0,0.9992861151695251,High (≥0.8),,,
811,1,1,0.6310322284698486,Medium (0.6-0.8),,,
834,1,1,0.5232363939285278,Low (<0.6),,,
857,0,0,0.7862297296524048,Medium (0.6-0.8),,,
858,0,0,0.9993069767951965,High (≥0.8),,,
870,0,0,0.9720883965492249,High (≥0.8),,,
915,0,0,0.9932382106781006,High (≥0.8),,,
943,1,1,0.9181176424026489,High (≥0.8),,,
978,0,0,0.9993908405303955,High (≥0.8),,,
986,0,0,0.9362368583679199,High (≥0.8),,,
988,0,0,0.5377037525177002,Low (<0.6),0.0,0.794294196863456,Medium (0.6-0.8)
992,0,0,0.9965873956680298,High (≥0.8),1.0,0.5897732869146523,Low (<0.6)
1062,0,0,0.7231796979904175,Medium (0.6-0.8),1.0,0.7048846773541398,Medium (0.6-0.8)
1098,0,0,0.954167366027832,High (≥0.8),,,
1104,0,0,0.8873969912528992,High (≥0.8),,,
1171,0,0,0.9957178831100464,High (≥0.8),,,
1194,0,0,0.8462460041046143,High (≥0.8),,,
1204,0,0,0.9955118298530579,High (≥0.8),,,
1226,0,0,0.9168447852134705,High (≥0.8),,,
1289,1,0,0.8769556283950806,High (≥0.8),,,
1330,0,0,0.9919602274894714,High (≥0.8),,,
1370,0,0,0.9857674837112427,High (≥0.8),,,
1396,0,0,0.9951552152633667,High (≥0.8),,,
1398,0,0,0.9981347322463989,High (≥0.8),,,
1415,0,0,0.6979124546051025,Medium (0.6-0.8),,,
1423,1,0,0.5926695466041565,Low (<0.6),0.0,0.9163462530211008,High (≥0.8)
1435,0,0,0.6861274242401123,Medium (0.6-0.8),0.0,0.600431468611571,Medium (0.6-0.8)
1448,0,0,0.9999486207962036,High (≥0.8),,,
1536,0,0,0.9999532699584961,High (≥0.8),,,
1563,0,0,0.9934006929397583,High (≥0.8),,,
1565,0,0,0.5173095464706421,Low (<0.6),,,
1605,0,0,0.9627560973167419,High (≥0.8),0.0,0.9142017974814455,High (≥0.8)
1625,0,0,0.9692375659942627,High (≥0.8),,,
1629,0,0,0.5875495672225952,Low (<0.6),,,
1665,0,0,0.9379773139953613,High (≥0.8),,,
1738,0,0,0.834811270236969,High (≥0.8),1.0,0.6725040591998257,Medium (0.6-0.8)
1786,0,0,0.8347341418266296,High (≥0.8),,,
1841,0,1,0.9236047863960266,High (≥0.8),0.0,0.90851735235052,High (≥0.8)
1878,0,0,0.9525185227394104,High (≥0.8),,,
72,1,0,0.9318695068359375,High (≥0.8),,,
184,1,0,0.6883761286735535,Medium (0.6-0.8),,,
194,0,0,0.9999796748161316,High (≥0.8),,,
200,1,0,0.8851115107536316,High (≥0.8),,,
236,0,0,0.640019416809082,Medium (0.6-0.8),,,
258,0,0,0.9999511241912842,High (≥0.8),,,
284,0,0,0.9732401371002197,High (≥0.8),,,
293,1,0,0.6325712203979492,Medium (0.6-0.8),0.0,0.5578327601448488,Low (<0.6)
399,0,0,0.9973238706588745,High (≥0.8),,,
603,0,0,0.8864420056343079,High (≥0.8),,,
631,0,1,0.5778138637542725,Low (<0.6),,,
703,0,0,0.9085457921028137,High (≥0.8),,,
710,0,0,0.7754923701286316,Medium (0.6-0.8),,,
739,1,0,0.611382246017456,Medium (0.6-0.8),,,
758,0,0,0.9593337178230286,High (≥0.8),,,
764,0,0,0.9924579858779907,High (≥0.8),,,
850,0,0,0.9104965329170227,High (≥0.8),,,
889,0,0,0.8854066729545593,High (≥0.8),,,
918,0,0,0.9974257349967957,High (≥0.8),,,
924,0,0,0.9984792470932007,High (≥0.8),,,
929,0,0,0.9593765735626221,High (≥0.8),,,
977,0,0,0.9596357345581055,High (≥0.8),,,
979,0,0,0.9993413686752319,High (≥0.8),,,
995,1,0,0.6746931672096252,Medium (0.6-0.8),,,
1016,0,0,0.9846978187561035,High (≥0.8),,,
1070,0,0,0.89166659116745,High (≥0.8),,,
1073,0,0,0.9759409427642822,High (≥0.8),,,
1074,1,1,0.9387005567550659,High (≥0.8),,,
1081,0,0,0.989941418170929,High (≥0.8),,,
1093,0,0,0.9867432117462158,High (≥0.8),,,
1127,0,0,0.9635958671569824,High (≥0.8),,,
1129,0,0,0.982731282711029,High (≥0.8),,,
1199,0,0,0.9952155351638794,High (≥0.8),,,
1222,1,0,0.9474374055862427,High (≥0.8),,,
1298,0,0,0.9986703395843506,High (≥0.8),,,
1318,1,0,0.6573035717010498,Medium (0.6-0.8),,,
1337,0,0,0.9693208336830139,High (≥0.8),,,
1382,0,0,0.9949145317077637,High (≥0.8),0.0,0.7947662981468268,Medium (0.6-0.8)
1388,0,0,0.9986208081245422,High (≥0.8),0.0,0.985888433612943,High (≥0.8)
1426,0,0,0.8267393708229065,High (≥0.8),,,
1450,0,0,0.9391613006591797,High (≥0.8),,,
1540,0,1,0.5521336793899536,Low (<0.6),0.0,0.8777603991265361,High (≥0.8)
1560,0,0,0.7095481157302856,Medium (0.6-0.8),0.0,0.9021801546149005,High (≥0.8)
1571,0,0,0.9974872469902039,High (≥0.8),0.0,0.9621615408020259,High (≥0.8)
1593,0,1,0.5943177342414856,Low (<0.6),1.0,0.5404453664452185,Low (<0.6)
1631,0,1,0.5267093181610107,Low (<0.6),,,
1675,0,0,0.999480664730072,High (≥0.8),1.0,0.5602350270591686,Low (<0.6)
1687,0,0,0.8522768616676331,High (≥0.8),1.0,0.5394396864659425,Low (<0.6)
1690,0,0,0.9809637069702148,High (≥0.8),,,
1703,0,0,0.9200395345687866,High (≥0.8),,,
1719,0,0,0.7423335909843445,Medium (0.6-0.8),,,
1773,0,0,0.9732592105865479,High (≥0.8),,,
1774,0,0,0.9274283051490784,High (≥0.8),,,
1785,0,0,0.9996134638786316,High (≥0.8),,,
1795,0,0,0.988976240158081,High (≥0.8),,,
1889,0,0,0.5124732851982117,Low (<0.6),,,
252,0,0,0.9848981499671936,High (≥0.8),,,
255,0,0,0.9952793121337891,High (≥0.8),0.0,0.5780953209829385,Low (<0.6)
269,0,0,0.9998372197151184,High (≥0.8),,,
311,0,0,0.9001899361610413,High (≥0.8),,,
313,0,0,0.9861191511154175,High (≥0.8),1.0,0.621522159243551,Medium (0.6-0.8)
325,0,0,0.549531877040863,Low (<0.6),0.0,0.8225100933228453,High (≥0.8)
375,0,0,0.5394312739372253,Low (<0.6),,,
382,1,1,0.6075326204299927,Medium (0.6-0.8),,,
396,0,0,0.930958092212677,High (≥0.8),,,
403,0,0,0.9700617790222168,High (≥0.8),0.0,0.5267913270122309,Low (<0.6)
470,0,0,0.9333868026733398,High (≥0.8),1.0,0.526593117017772,Low (<0.6)
473,0,0,0.9997700452804565,High (≥0.8),0.0,0.9093070014564824,High (≥0.8)
492,0,0,0.9994387626647949,High (≥0.8),,,
517,0,0,0.8969286680221558,High (≥0.8),0.0,0.6018949438953762,Medium (0.6-0.8)
594,0,0,0.999005138874054,High (≥0.8),,,
620,0,0,0.9558550119400024,High (≥0.8),0.0,0.912642002988116,High (≥0.8)
626,0,0,0.9995428919792175,High (≥0.8),,,
628,0,0,0.8872948288917542,High (≥0.8),,,
634,1,1,0.8075798749923706,High (≥0.8),,,
688,0,0,0.9978945255279541,High (≥0.8),,,
689,0,0,0.9100824594497681,High (≥0.8),,,
790,0,1,0.5570665597915649,Low (<0.6),,,
835,1,1,0.8103992342948914,High (≥0.8),,,
852,0,0,0.9741469025611877,High (≥0.8),,,
882,1,0,0.9045608043670654,High (≥0.8),,,
937,0,0,0.9828680753707886,High (≥0.8),,,
1002,0,0,0.9978638887405396,High (≥0.8),,,
1022,1,1,0.7905128002166748,Medium (0.6-0.8),,,
1048,0,0,0.9025223255157471,High (≥0.8),,,
1059,1,1,0.9402072429656982,High (≥0.8),0.0,0.9370654730538078,High (≥0.8)
1075,0,0,0.9980744123458862,High (≥0.8),,,
1135,0,0,0.9094690084457397,High (≥0.8),,,
1156,0,0,0.8360055685043335,High (≥0.8),0.0,0.899396262850779,High (≥0.8)
1193,1,0,0.7829164266586304,Medium (0.6-0.8),,,
1231,0,0,0.9976484775543213,High (≥0.8),0.0,0.963387315495463,High (≥0.8)
1246,0,0,0.9973180294036865,High (≥0.8),,,
1295,0,0,0.5357340574264526,Low (<0.6),,,
1329,0,0,0.9997508525848389,High (≥0.8),,,
1379,0,0,0.9980126619338989,High (≥0.8),,,
1400,1,0,0.9969594478607178,High (≥0.8),,,
1412,0,0,0.999045193195343,High (≥0.8),0.0,0.9335110346340776,High (≥0.8)
1433,0,0,0.8268129229545593,High (≥0.8),0.0,0.9222568954740908,High (≥0.8)
1458,0,0,0.9671111106872559,High (≥0.8),,,
1516,0,0,0.9848803877830505,High (≥0.8),0.0,0.9611695709345242,High (≥0.8)
1521,0,0,0.9999108910560608,High (≥0.8),,,
1566,0,0,0.984756588935852,High (≥0.8),,,
1583,0,0,0.9258615970611572,High (≥0.8),,,
1630,0,0,0.9453274011611938,High (≥0.8),,,
1695,0,0,0.9999814629554749,High (≥0.8),,,
1708,0,0,0.9999939203262329,High (≥0.8),,,
1711,0,0,0.9892003536224365,High (≥0.8),,,
1715,0,0,0.9751941561698914,High (≥0.8),,,
1781,0,0,0.9999096989631653,High (≥0.8),,,
1788,0,0,0.9962107539176941,High (≥0.8),,,
1798,0,0,0.9998443722724915,High (≥0.8),,,
1853,1,1,0.5402128100395203,Low (<0.6),,,
105,0,0,0.9999793171882629,High (≥0.8),,,
226,1,0,0.5106649398803711,Low (<0.6),,,
232,1,0,0.9404880404472351,High (≥0.8),,,
264,0,0,0.999599277973175,High (≥0.8),,,
286,1,1,0.9744095802307129,High (≥0.8),,,
343,1,1,0.7493962645530701,Medium (0.6-0.8),,,
348,0,0,0.7732589840888977,Medium (0.6-0.8),,,
360,0,0,0.800117015838623,High (≥0.8),0.0,0.9002635972571615,High (≥0.8)
518,0,0,0.8369596600532532,High (≥0.8),,,
549,1,1,0.8667550683021545,High (≥0.8),,,
623,0,0,0.973880410194397,High (≥0.8),0.0,0.9809022598015379,High (≥0.8)
666,0,0,0.9968478083610535,High (≥0.8),,,
679,0,0,0.8568242192268372,High (≥0.8),,,
718,0,0,0.9575622081756592,High (≥0.8),,,
723,1,0,0.5320344567298889,Low (<0.6),,,
726,0,0,0.963283896446228,High (≥0.8),,,
750,0,0,0.952662467956543,High (≥0.8),,,
759,0,0,0.755872368812561,Medium (0.6-0.8),,,
777,0,0,0.9985663294792175,High (≥0.8),,,
817,0,0,0.6632522344589233,Medium (0.6-0.8),,,
844,0,0,0.9962416291236877,High (≥0.8),,,
854,0,0,0.9999436140060425,High (≥0.8),,,
861,1,0,0.964055597782135,High (≥0.8),,,
873,0,0,0.9986730217933655,High (≥0.8),,,
905,0,0,0.9660340547561646,High (≥0.8),,,
1028,0,0,0.8795061707496643,High (≥0.8),0.0,0.5909754414228997,Low (<0.6)
1038,0,0,0.9918002486228943,High (≥0.8),,,
1041,0,0,0.9999744296073914,High (≥0.8),0.0,0.9640434169383361,High (≥0.8)
1042,0,0,0.9080824851989746,High (≥0.8),,,
1091,0,0,0.9980599284172058,High (≥0.8),,,
1097,0,0,0.9762422442436218,High (≥0.8),,,
1103,1,1,0.6420758962631226,Medium (0.6-0.8),,,
1125,0,0,0.9993182420730591,High (≥0.8),0.0,0.6231173780397777,Medium (0.6-0.8)
1128,0,0,0.9999371767044067,High (≥0.8),,,
1151,0,0,0.6382832527160645,Medium (0.6-0.8),,,
1164,0,0,0.9470522999763489,High (≥0.8),1.0,0.5335135793003858,Low (<0.6)
1175,0,0,0.927767813205719,High (≥0.8),,,
1257,0,0,0.6619253754615784,Medium (0.6-0.8),1.0,0.6481761570033256,Medium (0.6-0.8)
1268,0,0,0.9927562475204468,High (≥0.8),,,
1338,0,0,0.999929666519165,High (≥0.8),,,
1340,0,0,0.9735827445983887,High (≥0.8),0.0,0.9357387899776565,High (≥0.8)
1350,0,0,0.547630786895752,Low (<0.6),,,
1444,0,1,0.5873868465423584,Low (<0.6),,,
1559,0,0,0.9999846816062927,High (≥0.8),,,
1581,1,0,0.7530584335327148,Medium (0.6-0.8),0.0,0.9253842767989029,High (≥0.8)
1591,0,0,0.9997721314430237,High (≥0.8),,,
1676,0,0,0.9274256229400635,High (≥0.8),,,
1681,0,0,0.9242334365844727,High (≥0.8),,,
1685,0,0,0.999406635761261,High (≥0.8),,,
1727,0,0,0.9920740127563477,High (≥0.8),0.0,0.9711138004644586,High (≥0.8)
1770,0,0,0.9845119118690491,High (≥0.8),,,
1794,0,0,0.9998562932014465,High (≥0.8),0.0,0.7567867978796341,Medium (0.6-0.8)
1816,0,0,0.9881595373153687,High (≥0.8),,,
1826,0,0,0.9693167209625244,High (≥0.8),,,
1835,0,0,0.8714911937713623,High (≥0.8),,,
1898,0,0,0.9959056377410889,High (≥0.8),,,
134,1,0,0.718174159526825,Medium (0.6-0.8),,,
140,0,0,0.9103466868400574,High (≥0.8),0.0,0.7275543490573742,Medium (0.6-0.8)
